effect,group,term,estimate,std.error,statistic,df,p.value
ran_pars,subj_id,sd__(Intercept),2.4061673199350473,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7401253319561025,NA,NA,NA,NA
fixed,NA,(Intercept),31.35761961620777,0.3697582673582592,84.80572953849695,24.356029030936355,1.2714868807660148e-31
fixed,NA,X_i,0.39170526221418533,0.047504177818074055,8.245701329981804,44972.00000529331,1.6859065812491165e-16
fixed,NA,Y_i,0.4741604144238173,0.12265525970978443,3.8657976473714375,44972.00000191489,1.1088226431049165e-4
fixed,NA,X_i:Y_i,0.3714990837724464,0.15022140027876185,2.47301039055065,44972.00000191487,0.013401692365791671
ran_pars,subj_id,sd__(Intercept),1.8385914785816355,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.750417781807405,NA,NA,NA,NA
fixed,NA,(Intercept),31.86419080215637,0.2932139607357454,108.67214754100158,24.544061033118787,1.8825667958345766e-34
fixed,NA,X_i,0.30692253495358035,0.04643310086416816,6.609994362673043,44972.00001021688,3.88619133544886e-11
fixed,NA,Y_i,-0.1114771571046526,0.1198897509064617,-0.9298305840307182,44972.00000537836,0.3524637993036094
fixed,NA,X_i:Y_i,0.3072490049731122,0.14683435755510404,2.092487140537307,44972.00000508183,0.03640055190184498
ran_pars,subj_id,sd__(Intercept),1.453762975287486,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6433100864168155,NA,NA,NA,NA
fixed,NA,(Intercept),31.858610048891542,0.57463409866862325,55.44155858955315,24.145121384923954,5.698333464552027e-27
fixed,NA,X_i,0.4460069464453669,0.04729591247519351,9.430137259309577,44972.00001051885,4.2835466794034354e-21
fixed,NA,Y_i,0.2839827338433508,0.12211752090673875,2.3254872170245635,44972.000002081535,0.020050347252109343
fixed,NA,X_i:Y_i,0.9162277642985612,0.1495628074375834,6.126040156613988,44972.00000214763,9.083826893413184e-10
ran_pars,subj_id,sd__(Intercept),2.8666752451941173,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.729591247519351,NA,NA,NA,NA
fixed,NA,(Intercept),31.06126164663555,0.48213406892328925,64.42453178221182,24.19947498291296,1.3860087655175854e-28
fixed,NA,X_i,0.591740780785298,0.04648324248750012,12.730195853794493,44971.99999747128,4.656654773600447e-37
fixed,NA,Y_i,0.3146052490578686,0.12001921602120619,2.6212906523425463,44971.999998633844,0.008762702002281197
fixed,NA,X_i:Y_i,0.5485383447066833,0.1469929192904115,3.7317331158172666,44971.99999840854,1.904008056323033e-4
ran_pars,subj_id,sd__(Intercept),2.4031895430736636,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6483242487500185,NA,NA,NA,NA
fixed,NA,(Intercept),32.005043736194786,0.47439538047666163,67.46491440122551,24.20812331855115,4.4839455122154856e-29
fixed,NA,X_i,0.308701717371393,0.04670126769669687,6.610135711438667,44972.000007940056,3.882486071553572e-11
fixed,NA,Y_i,0.08812452939688685,0.12058215469072112,0.7308256318931751,44971.999998171705,0.4648894726133178
fixed,NA,X_i:Y_i,0.6189955409260189,0.14768237553880792,4.191397508793184,44971.999998155254,2.777705507280399e-5
ran_pars,subj_id,sd__(Intercept),2.364302071513835,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.670126769669693,NA,NA,NA,NA
fixed,NA,(Intercept),31.92106688398477,0.35280138481779083,90.47885937429312,24.378532381170206,2.4985999359034924e-32
fixed,NA,X_i,0.22250030897544673,0.04672060674563244,4.762359148862008,44972.00000703075,1.9193808127230816e-6
fixed,NA,Y_i,-0.21988936634491582,0.12063208790036035,-1.8228099187551157,44972.00000373068,0.06833882127734882
fixed,NA,X_i:Y_i,0.6171470695720295,0.14774353098122567,4.17715121246461,44972.00000383335,2.9573891975438412e-5
ran_pars,subj_id,sd__(Intercept),1.7536647845583084,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.672060674563247,NA,NA,NA,NA
fixed,NA,(Intercept),31.34384068757755,0.42908844960799186,73.04750504520167,24.251754479595814,5.993038573180819e-30
fixed,NA,X_i,0.1959534837944594,0.046422757479995025,4.221065150619321,44971.99999528063,2.4362733160300426e-5
fixed,NA,Y_i,-0.13122292475723124,0.11986304440336426,-1.0947738346745024,44971.999999743195,0.2736215953986657
fixed,NA,X_i:Y_i,-0.06600038602696762,0.14680164890240266,-0.4495888603461552,44971.999999567764,0.6530090886174285
ran_pars,subj_id,sd__(Intercept),2.137055115397582,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.642275747999498,NA,NA,NA,NA
fixed,NA,(Intercept),31.778382466125265,0.3059353527736363,103.87286783962594,24.529831791110183,5.902782236453014e-34
fixed,NA,X_i,-0.361293517263768,0.04661188735120135,-7.751102514720555,44971.99116015408,9.30044490883972e-15
fixed,NA,Y_i,-0.5944573203288624,0.12035137563099946,-4.939347948555939,44971.99116615841,7.866493477245596e-7
fixed,NA,X_i:Y_i,0.15428501035432218,0.14739973006898924,1.0467116207208138,44971.991166157844,0.29523822801148136
ran_pars,subj_id,sd__(Intercept),1.5177944089617414,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.661188735120139,NA,NA,NA,NA
fixed,NA,(Intercept),31.94677212420881,0.43457880073200994,73.51203526356387,24.256704976982764,5.086039664354182e-30
fixed,NA,X_i,0.45627811903772963,0.04748408577087894,9.609074527397894,44972.000002790985,7.683032414788709e-22
fixed,NA,Y_i,0.1488190800830267,0.12260338226699918,1.2138252414516293,44972.00000915114,0.22482083976947215
fixed,NA,X_i:Y_i,0.7001485629143688,0.15015786364676972,4.662749894746726,44972.00000886655,3.1290687201617658e-6
ran_pars,subj_id,sd__(Intercept),2.1642295113142684,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.748408577087894,NA,NA,NA,NA
fixed,NA,(Intercept),32.24627753098726,0.3942523240042382,81.79096372464404,24.304550501537108,3.451693139076517e-31
fixed,NA,X_i,0.3118526834224517,0.04688191583431848,6.651875843225874,44972.00000734282,2.926879115119526e-11
fixed,NA,Y_i,0.48741215093569246,0.12104858617640873,4.026582765909947,44972.00000130171,5.668607297047499e-5
fixed,NA,X_i:Y_i,-0.006441586408065179,0.14825363510875939,-0.04344977041095558,44972.00000108078,0.9653431969850628
ran_pars,subj_id,sd__(Intercept),1.961948132360839,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.688191583431842,NA,NA,NA,NA
fixed,NA,(Intercept),31.86713002186694,0.4669933295069883,68.23894049088354,24.206790559376355,3.4164632703673596e-29
fixed,NA,X_i,0.3248327621543955,0.0458273206192424,7.088190139966457,44971.99998531127,1.3787221206103468e-12
fixed,NA,Y_i,-0.018072016866570215,0.11832563303975571,-0.15273120795811232,44971.999997814346,0.8786109342880235
fixed,NA,X_i:Y_i,0.6653093304449873,0.14491871221960395,4.590913901006824,44971.99999769045,4.4250203531878385e-6
ran_pars,subj_id,sd__(Intercept),2.3274593136615573,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.582732061924238,NA,NA,NA,NA
fixed,NA,(Intercept),31.53408065282229,0.4378008386569898,72.02836967959477,24.247893819343624,8.4854482065169e-30
fixed,NA,X_i,-0.40120337259560973,0.04701355138127292,-8.533781448287325,44971.99998989579,1.4599106239244307e-17
fixed,NA,Y_i,-0.18312193778718192,0.1213884676971579,-1.5085612435938953,44971.999995263584,0.1314179695418277
fixed,NA,X_i:Y_i,-0.6446979433707813,0.1486699032581777,-4.336438843652233,44971.999995127015,1.451243250206942e-5
ran_pars,subj_id,sd__(Intercept),2.1805736534060793,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.701355138127294,NA,NA,NA,NA
fixed,NA,(Intercept),31.8970685879376,0.5573392044530373,57.23097950599188,24.15831586227806,2.5924364605528996e-27
fixed,NA,X_i,0.3828743266515906,0.04791951127897625,7.989946400383454,44972.00001311388,1.3818510953069438e-15
fixed,NA,Y_i,0.8994490577331669,0.12372764609458223,7.269588375144493,44972.00001784053,3.664352800602544e-13
fixed,NA,X_i:Y_i,0.3303853541026079,0.15153480000369313,2.1802606008293535,44972.000017708124,0.02924331601451871
ran_pars,subj_id,sd__(Intercept),2.7798207486423547,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.79195112789762,NA,NA,NA,NA
fixed,NA,(Intercept),31.79035371359476,0.3525084642749185,90.18323511460912,24.389205449577137,2.6362880503539135e-32
fixed,NA,X_i,0.5712222198005827,0.04732864758578745,12.069269859553685,44971.99998798135,1.7294090950435377e-33
fixed,NA,Y_i,1.3171848847743224,0.12220204259884976,10.778746874945613,44972.000001694934,4.680946732304464e-27
fixed,NA,X_i:Y_i,-0.0417658542817435,0.14966632494651771,-0.2790597971632447,44972.00000167943,0.7802002183793014
ran_pars,subj_id,sd__(Intercept),1.7519195434219916,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.732864758578743,NA,NA,NA,NA
fixed,NA,(Intercept),31.767099558768418,0.48660578587212733,65.28302885226346,24.195550331703263,1.0162648716731126e-28
fixed,NA,X_i,-0.052691039651697774,0.0464533446133013,-1.1342787067394582,44971.99999407156,0.25668370401870916
fixed,NA,Y_i,0.12048006746426919,0.11994202004196676,1.0044858959530127,44971.999999062275,0.31514987062599015
fixed,NA,X_i:Y_i,-0.09680481461118476,0.14689837391074595,-0.6589917371720019,44971.99999902957,0.5099044486682105
ran_pars,subj_id,sd__(Intercept),2.425626630521511,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.645334461330133,NA,NA,NA,NA
fixed,NA,(Intercept),31.745806191928207,0.4364345344470259,72.73898760589829,24.242785092038336,6.771233388230043e-30
fixed,NA,X_i,0.08568313317625018,0.046378675152736804,1.8474683223286084,44971.99999612009,0.06468585822241568
fixed,NA,Y_i,0.1804524540305617,0.11974922432380888,1.5069196067826522,44972.00000317695,0.13183828905527112
fixed,NA,X_i:Y_i,-0.35665509428118125,0.14666224834370584,-2.4318125373705786,44972.00000291353,0.015027357304360707
ran_pars,subj_id,sd__(Intercept),2.1739429338322243,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.637867515273678,NA,NA,NA,NA
fixed,NA,(Intercept),32.381062839927615,0.532148909473074,60.849627357107366,24.162038312267292,5.907631885491755e-28
fixed,NA,X_i,0.10727488680023888,0.046274352353503155,2.318236373806704,44971.99998660864,0.02044094031991209
fixed,NA,Y_i,0.49517625272236054,0.11947986401443467,4.144432677480593,44971.999999437925,3.4127889719522476e-5
fixed,NA,X_i:Y_i,0.05368531593523905,0.1463323506862433,0.36687250415561046,44971.999999700274,0.7137158481300645
ran_pars,subj_id,sd__(Intercept),2.6540295687968296,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.627435235350322,NA,NA,NA,NA
fixed,NA,(Intercept),31.544722578411115,0.46601574814933455,67.690250176486785,24.21154788777118,4.107600116288635e-29
fixed,NA,X_i,0.9275345025262005,0.04625927037072027,20.0507810670806,44971.99999725681,4.875713449157962e-89
fixed,NA,Y_i,0.7724872399036444,0.11944092250233714,6.4675257333894836,44972.00000261859,1.0063994890246796e-10
fixed,NA,X_i:Y_i,0.9756655563431335,0.14628465726901763,6.669636956860647,44972.000002303066,2.593985435554553e-11
ran_pars,subj_id,sd__(Intercept),2.322412883835445,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.625927037072023,NA,NA,NA,NA
fixed,NA,(Intercept),31.41362037100705,0.4184097940005346,75.078597158667165,24.27310279450773,2.945555124654359e-30
fixed,NA,X_i,-0.09753701829881038,0.04713657125720263,-2.0692429614066676,44972.00000131665,0.03852899161535111
fixed,NA,Y_i,0.0718884096491101,0.12170610365097688,0.5906721807089342,44971.9999999117,0.5547430594383714
fixed,NA,X_i:Y_i,-0.7150604398656342,0.14905892626358705,-4.797166179777542,44971.99999999599,1.6144101709581088e-6
ran_pars,subj_id,sd__(Intercept),2.0831797699255747,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.71365712572027,NA,NA,NA,NA
fixed,NA,(Intercept),32.028799512217184,0.27481084838892356,116.54852674115949,24.60811840928861,2.8559397871465147e-35
fixed,NA,X_i,-0.1551681310602298,0.04596589614414505,-3.375722961511205,44972.000002120425,7.368426746910936e-4
fixed,NA,Y_i,0.5146521543946291,0.11868343350651588,4.336343659676597,44972.000005907095,1.4518712574648114e-5
fixed,NA,X_i:Y_i,-0.2990331138206204,0.14535692650624998,-2.057233329075397,44972.00000587367,0.039669540089708806
ran_pars,subj_id,sd__(Intercept),1.361179880234379,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.596589614414512,NA,NA,NA,NA
fixed,NA,(Intercept),31.39256821532101,0.43822128493609425,71.63633829401734,24.247053573025788,9.698227027713253e-30
fixed,NA,X_i,0.840984433049596,0.04697857393746646,17.90144660774584,44972.00000799829,2.0352350790424577e-71
fixed,NA,Y_i,1.1054451014060709,0.1212981563255876,9.113453451335594,44972.00000121813,8.299219081107846e-20
fixed,NA,X_i:Y_i,0.7052578830401791,0.14855929486901864,4.74731576817182,44972.000000926884,2.06767600731254e-6
ran_pars,subj_id,sd__(Intercept),2.1826965564599883,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.697857393746645,NA,NA,NA,NA
fixed,NA,(Intercept),31.473052464472666,0.5652000263549775,55.684803603858676,24.154169617313602,5.0408089076639925e-27
fixed,NA,X_i,0.23110325144992647,0.047928909350118294,4.8217924126278096,44972.000004646674,1.4273827639797765e-6
fixed,NA,Y_i,0.44772933548997534,0.12375191180992871,3.617958938506303,44972.000000702195,2.9726063819543073e-4
fixed,NA,X_i:Y_i,-0.3419262399261595,0.15156451931411438,-2.255978123861062,44972.00000086469,0.024076784251892476
ran_pars,subj_id,sd__(Intercept),2.819218048560438,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.792890935011827,NA,NA,NA,NA
fixed,NA,(Intercept),32.275122105142025,0.5119144095296149,63.047887506817425,24.183019608866754,2.41171096748539e-28
fixed,NA,X_i,0.05944457810404015,0.04728821980064514,1.2570694848451276,44972.00000206327,0.20873500420027433
fixed,NA,Y_i,0.40353660474740133,0.12209765850646306,3.3050314779463252,44971.99999947655,9.503997721239105e-4
fixed,NA,X_i:Y_i,0.133781525628433,0.14953848106471224,0.8946294269937083,44971.99999944239,0.37099000367683266
ran_pars,subj_id,sd__(Intercept),2.552281228972529,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.728821980064517,NA,NA,NA,NA
fixed,NA,(Intercept),31.41269437265674,0.4314944708578949,72.79976104954994,24.264387349783487,6.325631608939201e-30
fixed,NA,X_i,0.5308995273681896,0.04784016724877513,11.097359350928741,44972.00000496389,1.407405981015018e-28
fixed,NA,Y_i,0.060907117804239796,0.1235227806895226,0.49308408913924356,44972.00000792887,0.6219555802617995
fixed,NA,X_i:Y_i,0.6848719470908943,0.1512838921495208,4.52706456292124,44972.00000819149,5.9961858216082e-6
ran_pars,subj_id,sd__(Intercept),2.148614033759605,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.78401672487752,NA,NA,NA,NA
fixed,NA,(Intercept),31.988597615285343,0.45623443996072066,70.11438596796724,24.222833365123982,1.716821170206154e-29
fixed,NA,X_i,0.38090870705953717,0.046465972028865654,8.197583961504314,44971.99999308564,2.5168187563110143e-16
fixed,NA,Y_i,0.8041305962857156,0.11997462388875743,6.702505665125648,44972.00000194036,2.072879624419005e-11
fixed,NA,X_i:Y_i,0.26162464126554513,0.14693830530489047,1.7805067284714193,44972.0000017481,0.0749998181445217
ran_pars,subj_id,sd__(Intercept),2.2732711737333258,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.646597202886559,NA,NA,NA,NA
fixed,NA,(Intercept),32.05261699166518,0.443111265130016,72.3353692717797,24.240280638465897,7.78751946621629e-30
fixed,NA,X_i,0.46355274349310477,0.04684900821438814,9.894611671859037,44972.00001185342,4.6382088208864267e-23
fixed,NA,Y_i,0.5681637054935197,0.12096361906710659,4.696980049665357,44972.00000123321,2.6481521040705958e-6
fixed,NA,X_i:Y_i,0.6060566914810872,0.1481495720774046,4.0908433482645306,44972.00000140437,4.3055537441495e-5
ran_pars,subj_id,sd__(Intercept),2.2072855137418435,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.684900821438816,NA,NA,NA,NA
fixed,NA,(Intercept),31.639582631394777,0.5136027285882052,61.60322145944568,24.185769200414267,4.186743158169908e-28
fixed,NA,X_i,1.0312650536621222,0.0477908635649502,21.578707240989292,44972.00002069246,9.473780935483786e-103
fixed,NA,Y_i,0.6454170038270696,0.12339547912528213,5.230475284850464,44972.00001139723,1.6983032809617377e-7
fixed,NA,X_i:Y_i,0.8377026281492814,0.15112798021159715,5.543001547274026,44972.00001138151,2.989947216284518e-8
ran_pars,subj_id,sd__(Intercept),2.560591330084563,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.779086356495025,NA,NA,NA,NA
fixed,NA,(Intercept),31.705049187796863,0.5010699829649597,63.274692689013115,24.19198253213708,2.171356069169985e-28
fixed,NA,X_i,0.38178931755016166,0.04739739517548019,8.055069611666559,44972.00000721617,8.137091747214453e-16
fixed,NA,Y_i,0.2082954117000399,0.12237954811216417,1.702044295090316,44972.00000806044,0.08875397648382843
fixed,NA,X_i:Y_i,0.7896137371371121,0.14988372391359325,5.268175332982239,44972.00000812523,1.3841958114909332e-7
ran_pars,subj_id,sd__(Intercept),2.4978663517951776,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.73973951754801,NA,NA,NA,NA
fixed,NA,(Intercept),31.288140879632575,0.37965858588452855,82.41125590966807,24.327308184784677,2.7254241774358558e-31
fixed,NA,X_i,0.38264640208499917,0.04678904987541185,8.178118664599854,44971.99999522882,2.9577980335713394e-16
fixed,NA,Y_i,0.7006472331836351,0.12080880730155891,5.799637036683119,44972.00000092649,6.690239940836681e-9
fixed,NA,X_i:Y_i,-0.2977552114901513,0.147959967161519,-2.012403876550674,44972.000000721026,0.04418333041380389
ran_pars,subj_id,sd__(Intercept),1.8886580225254206,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.678904987541185,NA,NA,NA,NA
fixed,NA,(Intercept),31.47426593188671,0.5020516658888673,62.69128870663634,24.190230402917503,2.7230808695205384e-28
fixed,NA,X_i,0.927930309208481,0.04725259657796797,19.637657534382743,44971.99999271094,1.6843901374891578e-85
fixed,NA,Y_i,1.0873901346178292,0.12200567974101822,8.912618961068329,44972.00000090303,5.166349603277256e-19
fixed,NA,X_i:Y_i,0.7281775135155105,0.14942583054345673,4.873170260236488,44972.00000083719,1.1019483898746397e-6
ran_pars,subj_id,sd__(Intercept),2.5028350755894193,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.725259657796791,NA,NA,NA,NA
fixed,NA,(Intercept),31.681181817096157,0.4253124049635148,74.48920240126527,24.264693362169613,3.6315084961817705e-30
fixed,NA,X_i,0.21696029635055641,0.04717996971829477,4.598567944108423,44972.00000846706,4.265620337838353e-6
fixed,NA,Y_i,-0.16601173605600886,0.12181815799568385,-1.3627831744253662,44972.00000297875,0.17295767906476817
fixed,NA,X_i:Y_i,0.6584090447736906,0.14919616424758406,4.413042708531645,44972.00000297816,1.0216466174307329e-5
ran_pars,subj_id,sd__(Intercept),2.11782125928222,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.717996971829473,NA,NA,NA,NA
fixed,NA,(Intercept),31.870821865546638,0.48788010248545516,65.3251110327804,24.19592246112223,9.998409733309323e-29
fixed,NA,X_i,0.18481904460791665,0.04661244580780086,3.9650149526585476,44971.99999720623,7.350480679949597e-5
fixed,NA,Y_i,0.3536419457780144,0.12035281755973895,2.9383769565883147,44972.00000067703,0.0033010310707061907
fixed,NA,X_i:Y_i,0.00964814102336118,0.14740149606381783,0.0654548378476701,44972.00000105898,0.9478121543006798
ran_pars,subj_id,sd__(Intercept),2.4319668703049997,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6612445807800835,NA,NA,NA,NA
fixed,NA,(Intercept),31.57536061846494,0.4658644807458786,67.77799536876215,24.221866809065645,3.8941169430941556e-29
fixed,NA,X_i,0.40886864608441265,0.04733998942721655,8.636855458386462,44972.00001110671,5.9643760764281484e-18
fixed,NA,Y_i,0.19572967697340912,0.1222313271074967,1.6013053413162575,44972.000004215675,0.10931633027257938
fixed,NA,X_i:Y_i,0.47095246876011004,0.14970219099829427,3.145929031629712,44972.00000386378,0.0016566806589818405
ran_pars,subj_id,sd__(Intercept),2.3212909376286444,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.733998942721658,NA,NA,NA,NA
fixed,NA,(Intercept),31.420821359828963,0.4908221853890145,64.0167097070511,24.1910363840964,1.6436102457697215e-28
fixed,NA,X_i,0.17464578810738493,0.04630988638621649,3.7712419903359096,44971.99999630919,1.626449103291263e-4
fixed,NA,Y_i,0.44865518014274036,0.11957161249238296,3.752188088718139,44972.00000264656,1.7551794294762946e-4
fixed,NA,X_i:Y_i,0.15462408305136982,0.14644471916406848,1.0558529111462027,44972.00000289395,0.2910410923128245
ran_pars,subj_id,sd__(Intercept),2.4468177323962568,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.630988638621658,NA,NA,NA,NA
fixed,NA,(Intercept),31.906754742699924,0.39183368689202974,81.42933037682354,24.316817554845507,3.734558691338088e-31
fixed,NA,X_i,0.4416859966286672,0.04751435627431397,9.295843009609298,44971.999996880775,1.5237142836156343e-20
fixed,NA,Y_i,0.7571566032910098,0.12268154037078938,6.171723969250794,44971.99999694822,6.812457856780128e-10
fixed,NA,X_i:Y_i,-0.10003978733532747,0.15025358738354444,-0.6658063150263505,44971.99999706495,0.5055383228338787
ran_pars,subj_id,sd__(Intercept),1.9495420112567792,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7514356274314,NA,NA,NA,NA
fixed,NA,(Intercept),31.94150365742775,0.4773977491126669,66.90752882014424,24.20690872302745,5.489853080424751e-29
fixed,NA,X_i,0.3449108833663641,0.046878068122736656,7.35761726492898,44971.999993718324,1.9040801452357792e-13
fixed,NA,Y_i,0.5591359661906119,0.12103865142782382,4.619482781696626,44972.00000023062,3.857625147255408e-6
fixed,NA,X_i:Y_i,0.2766887175668922,0.14824146757638143,1.8664731406839876,44972.00000014484,0.06198170157498671
ran_pars,subj_id,sd__(Intercept),2.379304390732774,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.687806812273661,NA,NA,NA,NA
fixed,NA,(Intercept),32.26152990460389,0.37789509832027196,85.37165485343698,24.320974900821785,1.1757994572777298e-31
fixed,NA,X_i,0.47536928253444544,0.046119822537941745,10.307266081593653,44971.999995706574,6.963894874176057e-25
fixed,NA,Y_i,0.6360009677067738,0.11908086974632658,5.340916379445518,44972.000003879235,9.292604473453574e-8
fixed,NA,X_i:Y_i,0.575665157159571,0.14584368450266327,3.9471380548470627,44972.000004180845,7.92111548961907e-5
ran_pars,subj_id,sd__(Intercept),1.880071009167586,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6119822537941735,NA,NA,NA,NA
fixed,NA,(Intercept),31.544439032043154,0.4282278517616258,73.66274496690713,24.251037057343545,4.902140972549733e-30
fixed,NA,X_i,1.5053169720277946,0.04626484407406358,32.53695115924289,44972.00000212441,1.4949239932273047e-229
fixed,NA,Y_i,0.942835548980753,0.11945531374248758,7.892788687602831,44972.00000397947,3.021536827773012e-15
fixed,NA,X_i:Y_i,2.2725493109668213,0.14630228286658484,15.533245732325256,44972.00000399994,2.8605178246755014e-54
ran_pars,subj_id,sd__(Intercept),2.132792393887908,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.6264844074063625,NA,NA,NA,NA
fixed,NA,(Intercept),31.96317626073414,0.3906546378420857,81.81952334495159,24.29716909831159,3.4820798883720353e-31
fixed,NA,X_i,0.6146668453961424,0.0459011942387237,13.391086127288382,44972.00002376554,8.16437572369912e-41
fixed,NA,Y_i,0.6715146965492215,0.11851637390507239,5.666007779541771,44972.00001541973,1.4705412209024146e-8
fixed,NA,X_i:Y_i,0.9243532786332406,0.14515232111616533,6.368160505635188,44972.000015435064,1.9315075081928828e-10
ran_pars,subj_id,sd__(Intercept),1.94426356870065,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.590119423872365,NA,NA,NA,NA
fixed,NA,(Intercept),32.252334773504934,0.4175316542823896,77.24524462447506,24.268305273899895,1.4969389633472854e-30
fixed,NA,X_i,0.03731709105824565,0.04663220046293498,0.8002429799105593,44971.99999538718,0.42357425952700756
fixed,NA,Y_i,0.4508756246818803,0.12040382385996887,3.7446952283363877,44972.0000029762,1.8083794204272515e-4
fixed,NA,X_i:Y_i,-0.2467371525221634,0.14746396576843307,-1.6732030176756667,44972.00000283904,0.0942942915067407
ran_pars,subj_id,sd__(Intercept),2.0789599217353985,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.663220046293505,NA,NA,NA,NA
fixed,NA,(Intercept),32.51844645253244,0.48503397954103017,67.04364606228918,24.20272698816082,5.274571510592484e-29
fixed,NA,X_i,0.3055922370392087,0.04712418635261281,6.484827870609273,44971.99998946781,8.975172290045929e-11
fixed,NA,Y_i,0.22179172205647077,0.12167412596482943,1.8228339040674997,44972.00000384301,0.06833518729426001
fixed,NA,X_i:Y_i,1.032974525209643,0.149019761756479,6.931795575526961,44972.000003743,4.211186274260445e-12
ran_pars,subj_id,sd__(Intercept),2.4175271561094935,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.712418635261277,NA,NA,NA,NA
fixed,NA,(Intercept),31.546876192639367,0.3732787525893674,84.51291688531526,24.331609302499892,1.4650460164936606e-31
fixed,NA,X_i,0.3532562097090059,0.04630073015742775,7.629603431909056,44972.00000067105,2.4010477194963618e-14
fixed,NA,Y_i,0.4866794750416268,0.11954797121130752,4.070997358720496,44971.999999845066,4.689225753154852e-5
fixed,NA,X_i:Y_i,0.10296101474869991,0.1464157646263182,0.7032098969088244,44972.00000021174,0.48192859273455146
ran_pars,subj_id,sd__(Intercept),1.856797346161776,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.630073015742776,NA,NA,NA,NA
fixed,NA,(Intercept),31.968629810705448,0.48328203159316807,66.14901386943552,24.201404073879498,7.309290840735514e-29
fixed,NA,X_i,-0.1991643610452739,0.04680420362070343,-4.255266528179432,44972.000005916096,2.092222642942956e-5
fixed,NA,Y_i,-0.4372049152447936,0.12084793410365677,-3.6178104200753904,44972.000001641594,2.9743117128849567e-4
fixed,NA,X_i:Y_i,-0.023483453474371578,0.1480078875117223,-0.1586635271212264,44972.00000160831,0.8739346876740853
ran_pars,subj_id,sd__(Intercept),2.408843600905706,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.680420362070339,NA,NA,NA,NA
fixed,NA,(Intercept),32.07215013568888,0.4115865774925553,77.92321686260286,24.274653870505226,1.1944231107452397e-30
fixed,NA,X_i,0.1806767167381302,0.046498326090043604,3.885660666327027,44972.00000114438,1.0219813456154466e-4
fixed,NA,Y_i,0.28728116763138833,0.12005816171550725,2.3928499614389964,44972.000000789245,0.016722152553979255
fixed,NA,X_i:Y_i,0.4276927793525984,0.1470406178297695,2.908670989452336,44972.00000075608,0.0036314622805911486
ran_pars,subj_id,sd__(Intercept),2.0491590625855545,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.649832609004363,NA,NA,NA,NA
fixed,NA,(Intercept),32.226231940237675,0.5038355583527434,63.96180540650839,24.194136015994555,1.6670444224426411e-28
fixed,NA,X_i,0.16343647360340344,0.04791651954639428,3.410858617249091,44971.99999529593,6.481556999524177e-4
fixed,NA,Y_i,0.3331248664781229,0.12371992147427141,2.6925725663946447,44972.000000683875,0.00709293634279497
fixed,NA,X_i:Y_i,0.3619776371226059,0.151525339314584,2.388891777177273,44972.0000008968,0.016903376433185555
